index,equity
0,24.0
1,24.0
2,24.0
3,24.0
4,24.0
5,24.0
6,24.0
7,24.0
8,24.0
9,24.0
10,24.0
11,24.0
12,24.0
13,24.0
14,24.0
15,24.0
16,24.0
17,24.0
18,24.0
19,24.0
20,24.0
21,24.0
22,23.9712
23,24.23575019762846
24,24.303462450592885
25,24.309236363636362
26,24.34230513833992
27,24.484028458498024
28,24.50397470355731
29,24.414082226086954
30,24.38478532741565
31,24.412488837185936
32,24.254596640894434
33,24.254596640894434
34,24.254596640894434
35,24.22549112492536
36,24.126058415765947
37,24.126058415765947
38,24.097107145667024
39,24.207254679915508
40,24.06153528934341
41,24.06153528934341
42,24.06153528934341
43,24.06153528934341
44,24.06153528934341
45,24.06153528934341
46,24.06153528934341
47,24.06153528934341
48,24.06153528934341
49,24.06153528934341
50,24.06153528934341
51,24.06153528934341
52,24.06153528934341
53,24.06153528934341
54,24.06153528934341
55,24.06153528934341
56,24.06153528934341
57,24.06153528934341
58,24.06153528934341
59,24.06153528934341
60,24.06153528934341
61,24.06153528934341
62,24.06153528934341
63,24.06153528934341
64,24.06153528934341
65,24.06153528934341
66,24.06153528934341
67,24.06153528934341
68,24.06153528934341
69,24.06153528934341
70,24.06153528934341
71,24.06153528934341
72,24.06153528934341
73,24.06153528934341
74,24.06153528934341
75,24.06153528934341
76,24.06153528934341
77,24.06153528934341
78,24.06153528934341
79,24.06153528934341
80,24.06153528934341
81,24.06153528934341
82,24.06153528934341
83,24.06153528934341
84,24.06153528934341
85,24.06153528934341
86,24.032661446996197
87,23.850278060324055
88,23.850278060324055
89,23.850278060324055
90,23.850278060324055
91,23.850278060324055
92,23.850278060324055
93,23.850278060324055
94,23.850278060324055
95,23.850278060324055
96,23.850278060324055
97,23.850278060324055
98,23.850278060324055
99,23.850278060324055
100,23.850278060324055
101,23.850278060324055
102,23.850278060324055
103,23.850278060324055
104,23.850278060324055
105,23.850278060324055
106,23.850278060324055
107,23.850278060324055
108,23.850278060324055
109,23.850278060324055
110,23.850278060324055
111,23.850278060324055
112,23.850278060324055
113,23.850278060324055
114,23.850278060324055
115,23.850278060324055
116,23.850278060324055
117,23.850278060324055
118,23.850278060324055
119,23.821657726651665
120,23.708018953989082
121,23.708018953989082
122,23.708018953989082
123,23.708018953989082
124,23.708018953989082
125,23.708018953989082
126,23.708018953989082
127,23.708018953989082
128,23.708018953989082
129,23.679569331244295
130,23.554743855076353
131,23.554743855076353
132,23.554743855076353
133,23.554743855076353
134,23.554743855076353
135,23.554743855076353
136,23.52647816245026
137,23.551626766854294
138,23.73506364603664
139,23.755774261428193
140,23.647140180161024
141,23.647140180161024
142,23.647140180161024
143,23.647140180161024
144,23.647140180161024
145,23.647140180161024
146,23.647140180161024
147,23.647140180161024
148,23.647140180161024
149,23.647140180161024
150,23.647140180161024
151,23.647140180161024
152,23.647140180161024
153,23.647140180161024
154,23.647140180161024
155,23.647140180161024
156,23.647140180161024
157,23.647140180161024
158,23.647140180161024
159,23.647140180161024
160,23.647140180161024
161,23.647140180161024
162,23.647140180161024
163,23.647140180161024
164,23.647140180161024
165,23.647140180161024
166,23.647140180161024
167,23.647140180161024
168,23.647140180161024
169,23.647140180161024
170,23.647140180161024
171,23.647140180161024
172,23.647140180161024
173,23.647140180161024
174,23.647140180161024
175,23.647140180161024
176,23.647140180161024
177,23.647140180161024
178,23.618763611944832
179,23.691272559070185
180,23.649402498964186
181,23.62102321596543
182,23.563081728927468
183,23.563081728927468
184,23.563081728927468
185,23.563081728927468
186,23.563081728927468
187,23.563081728927468
188,23.563081728927468
