index,equity
0,24.0
1,24.0
2,24.0
3,23.9712
4,23.89517970090765
5,23.89517970090765
6,23.89517970090765
7,23.86650548526656
8,23.844457201205415
9,24.1577063148336
10,24.1577063148336
11,24.1577063148336
12,24.1287170672558
13,24.217799416095936
14,24.217799416095936
15,24.217799416095936
16,24.217799416095936
17,24.188738056796623
18,24.286398600337357
19,24.286398600337357
20,24.25725492201695
21,24.26393446028525
22,24.26393446028525
23,24.26393446028525
24,24.26393446028525
25,24.234817738932907
26,24.24759954662759
27,24.05142658505264
28,23.826911354241645
29,24.01762481673866
30,24.01762481673866
31,24.01762481673866
32,24.01762481673866
33,24.01762481673866
34,24.01762481673866
35,23.988803666958574
36,23.921463424870616
37,24.012202453225896
38,24.012202453225896
39,24.012202453225896
40,24.012202453225896
41,23.983387810282025
42,23.883150193063372
43,23.778577976181204
44,23.808980858221062
45,23.808980858221062
46,23.808980858221062
47,23.808980858221062
48,23.808980858221062
49,23.808980858221062
50,23.808980858221062
51,23.808980858221062
52,23.808980858221062
53,23.808980858221062
54,23.808980858221062
55,23.808980858221062
56,23.808980858221062
57,23.808980858221062
58,23.808980858221062
59,23.808980858221062
60,23.808980858221062
61,23.7804100811912
62,23.856027031379828
63,23.856027031379828
64,23.856027031379828
65,23.82739979894217
66,23.76890869043043
67,23.67706314813927
68,23.675150827269245
69,23.675150827269245
70,23.675150827269245
71,23.675150827269245
72,23.64674064627652
73,23.844516369066206
74,23.844516369066206
75,23.844516369066206
76,23.844516369066206
77,23.844516369066206
78,23.844516369066206
79,23.844516369066206
80,23.844516369066206
81,23.815902949423325
82,23.769846169234683
83,23.714093224795796
84,23.71304216059107
85,23.71304216059107
86,23.684586509998358
87,23.757209090072905
88,23.757209090072905
89,23.757209090072905
90,23.728700439164818
91,23.76964284855545
92,23.76964284855545
93,23.76964284855545
94,23.76964284855545
95,23.76964284855545
96,23.74111927713718
97,23.77741065188888
98,23.77741065188888
99,23.748877759106612
100,23.950460874409618
101,23.950460874409618
102,23.92172032136033
103,23.826308452035924
104,23.92645640415041
105,23.92645640415041
106,23.89774465646543
107,23.85581420625052
108,23.85581420625052
109,23.85581420625052
110,23.85581420625052
111,23.85581420625052
112,23.827187229203023
113,23.895783362168874
114,23.895783362168874
115,23.867108422134272
116,23.83806307358224
117,23.820737777954708
118,23.728506057114036
119,23.7644489115959
120,23.7644489115959
121,23.7644489115959
122,23.7644489115959
123,23.7644489115959
124,23.7644489115959
125,23.735931572901983
126,23.740323981917257
127,23.740323981917257
128,23.711835593138957
129,23.614912275116065
130,23.620802642509723
131,23.606659334909608
132,23.606659334909608
133,23.578331343707717
134,23.542128196992444
135,23.387589391610838
136,23.434945268896307
137,23.434945268896307
138,23.434945268896307
139,23.434945268896307
140,23.434945268896307
141,23.434945268896307
142,23.434945268896307
143,23.434945268896307
144,23.434945268896307
145,23.40682333457363
146,23.40887170714825
147,23.38121867739085
148,23.474702304951464
149,23.474702304951464
150,23.446532662185522
151,23.443948005597445
152,23.535864597045226
153,23.535864597045226
154,23.535864597045226
155,23.507621559528772
156,23.48337846958359
157,23.57959727331851
158,23.57959727331851
159,23.551301756590526
160,23.755238154419843
161,23.755238154419843
162,23.755238154419843
163,23.755238154419843
164,23.755238154419843
165,23.726731868634538
166,23.68322444444114
167,23.700774068357354
168,23.700774068357354
169,23.700774068357354
170,23.700774068357354
171,23.700774068357354
172,23.700774068357354
173,23.700774068357354
174,23.700774068357354
175,23.672333139475324
176,23.6890115759958
177,23.6890115759958
178,23.660584762104605
179,23.693539870083768
180,23.693539870083768
181,23.693539870083768
