index,equity
0,24.0
1,24.0
2,24.0
3,24.0
4,24.0
5,24.0
6,24.0
7,24.0
8,24.0
9,24.0
10,24.0
11,24.0
12,24.0
13,24.0
14,24.0
15,24.0
16,24.0
17,24.0
18,24.0
19,23.9712
20,24.031405970149255
21,24.070218752238805
22,24.070218752238805
23,24.070218752238805
24,24.070218752238805
25,24.070218752238805
26,24.070218752238805
27,24.070218752238805
28,24.070218752238805
29,24.070218752238805
30,24.070218752238805
31,24.070218752238805
32,24.070218752238805
33,24.070218752238805
34,24.070218752238805
35,24.070218752238805
36,24.070218752238805
37,24.070218752238805
38,24.070218752238805
39,24.070218752238805
40,24.070218752238805
41,24.070218752238805
42,24.041334489736116
43,23.947897603650503
44,23.974453350222205
45,24.068893453400527
46,24.068893453400527
47,24.04001078125645
48,24.045427023828175
49,24.246643389681942
50,24.246643389681942
51,24.246643389681942
52,24.246643389681942
53,24.246643389681942
54,24.246643389681942
55,24.246643389681942
56,24.246643389681942
57,24.217547417614323
58,24.170713910587953
59,24.114020717871824
60,24.141627837803156
61,24.01394490812074
62,24.002113285293028
63,24.1026820793286
64,24.044509933759002
65,23.5610540495215
66,23.532780784662073
67,23.601821481356907
68,23.47796984988144
69,23.696686560784926
70,23.810649034758242
71,23.810649034758242
72,23.810649034758242
73,23.810649034758242
74,23.810649034758242
75,23.810649034758242
76,23.810649034758242
77,23.810649034758242
78,23.810649034758242
79,23.810649034758242
80,23.810649034758242
81,23.782076255916532
82,23.785664838819045
83,23.772335816609708
84,23.893012682455474
85,23.893012682455474
86,23.893012682455474
87,23.893012682455474
88,23.893012682455474
89,23.893012682455474
90,23.893012682455474
91,23.893012682455474
92,23.864341067236527
93,23.846947022489584
94,23.754349313689676
95,23.818809597163643
96,23.76202315696039
97,23.790672171837706
98,23.719561224195786
99,23.750768186830012
100,23.701144000346083
101,23.675564522777048
102,23.707794664514033
103,23.685796313804662
104,23.50213566485899
105,23.409537956059083
106,23.415165441124273
107,23.42846676946017
108,23.431536306768454
109,23.403398881442513
110,23.369122381500006
111,23.222807769805126
112,23.293918717447045
113,23.59833701045882
114,23.59833701045882
115,23.59833701045882
116,23.59833701045882
117,23.59833701045882
118,23.59833701045882
119,23.59833701045882
120,23.59833701045882
121,23.59833701045882
122,23.59833701045882
123,23.59833701045882
124,23.59833701045882
125,23.59833701045882
126,23.57001900604627
127,23.567420736793295
128,23.659821427275315
129,23.659821427275315
130,23.659821427275315
131,23.659821427275315
132,23.659821427275315
133,23.659821427275315
134,23.659821427275315
135,23.659821427275315
136,23.659821427275315
137,23.659821427275315
138,23.659821427275315
139,23.659821427275315
140,23.659821427275315
141,23.659821427275315
142,23.659821427275315
143,23.659821427275315
144,23.631429641562583
145,23.695770868377778
146,23.667341023971066
147,23.70873886758084
148,23.484292727527826
149,23.592026874753273
150,23.560604415145853
151,23.362593042699082
152,23.40598596310933
153,23.397008117507212
154,23.391521656305915
155,23.450875191119934
156,23.457099830737405
157,23.428951310940523
158,23.40182043044392
159,23.26207080071613
160,23.333225374094017
161,23.31991588554851
162,23.300463556135853
163,23.34126225756188
164,23.313252742852807
165,23.342993076679836
166,23.26368551980776
167,23.144202424257067
168,23.128549616979683
169,23.08419999636043
170,23.17602979905441
171,23.17707331953957
172,23.192853436316142
173,23.192853436316142
174,23.192853436316142
175,23.192853436316142
176,23.192853436316142
177,23.192853436316142
178,23.192853436316142
179,23.192853436316142
180,23.192853436316142
181,23.192853436316142
182,23.192853436316142
183,23.192853436316142
184,23.192853436316142
185,23.192853436316142
186,23.165022012192562
187,23.172073421778638
