index,equity
0,24.0
1,24.0
2,24.0
3,24.0
4,24.0
5,24.0
6,24.0
7,24.0
8,24.0
9,24.0
10,24.0
11,24.0
12,24.0
13,24.0
14,24.0
15,24.0
16,24.0
17,24.0
18,24.0
19,24.0
20,24.0
21,23.9712
22,23.905004584489575
23,23.87631857898819
24,23.96151779531302
25,23.87138087230113
26,23.87138087230113
27,23.87138087230113
28,23.87138087230113
29,23.87138087230113
30,23.842735215254372
31,23.86016383842579
32,23.752730458901496
33,23.752730458901496
34,23.752730458901496
35,23.724227182350816
36,23.682803983380722
37,23.682803983380722
38,23.654384618600666
39,23.681548475565016
40,23.591129818072986
41,23.591129818072986
42,23.591129818072986
43,23.591129818072986
44,23.591129818072986
45,23.591129818072986
46,23.591129818072986
47,23.591129818072986
48,23.591129818072986
49,23.5628204622913
50,23.499236004212197
51,23.499236004212197
52,23.499236004212197
53,23.499236004212197
54,23.499236004212197
55,23.499236004212197
56,23.499236004212197
57,23.499236004212197
58,23.499236004212197
59,23.499236004212197
60,23.499236004212197
61,23.499236004212197
62,23.499236004212197
63,23.499236004212197
64,23.499236004212197
65,23.499236004212197
66,23.499236004212197
67,23.499236004212197
68,23.499236004212197
69,23.499236004212197
70,23.499236004212197
71,23.499236004212197
72,23.499236004212197
73,23.499236004212197
74,23.499236004212197
75,23.499236004212197
76,23.499236004212197
77,23.499236004212197
78,23.499236004212197
79,23.499236004212197
80,23.499236004212197
81,23.499236004212197
82,23.499236004212197
83,23.499236004212197
84,23.499236004212197
85,23.499236004212197
86,23.499236004212197
87,23.499236004212197
88,23.499236004212197
89,23.499236004212197
90,23.499236004212197
91,23.499236004212197
92,23.499236004212197
93,23.499236004212197
94,23.499236004212197
95,23.499236004212197
96,23.499236004212197
97,23.499236004212197
98,23.499236004212197
99,23.499236004212197
100,23.499236004212197
101,23.499236004212197
102,23.499236004212197
103,23.499236004212197
104,23.499236004212197
105,23.499236004212197
106,23.499236004212197
107,23.499236004212197
108,23.499236004212197
109,23.499236004212197
110,23.499236004212197
111,23.499236004212197
112,23.499236004212197
113,23.47103692100714
114,23.375319416846196
115,23.375319416846196
116,23.34726903354598
117,23.30038061922646
118,23.27242016248339
119,23.324547636715714
120,23.25692775767796
121,23.25692775767796
122,23.25692775767796
123,23.229019444368745
124,23.296815227205542
125,23.264808617672678
126,23.264808617672678
127,23.264808617672678
128,23.23689084733147
129,23.287525796541658
130,23.21517636513862
131,23.21517636513862
132,23.21517636513862
133,23.21517636513862
134,23.21517636513862
135,23.21517636513862
136,23.21517636513862
137,23.21517636513862
138,23.21517636513862
139,23.21517636513862
140,23.21517636513862
141,23.21517636513862
142,23.21517636513862
143,23.21517636513862
144,23.21517636513862
145,23.21517636513862
146,23.21517636513862
147,23.21517636513862
148,23.21517636513862
149,23.21517636513862
150,23.21517636513862
151,23.21517636513862
152,23.21517636513862
153,23.21517636513862
154,23.21517636513862
155,23.21517636513862
156,23.21517636513862
157,23.21517636513862
158,23.21517636513862
159,23.21517636513862
160,23.21517636513862
161,23.21517636513862
162,23.21517636513862
163,23.21517636513862
164,23.21517636513862
165,23.21517636513862
166,23.21517636513862
167,23.21517636513862
168,23.21517636513862
169,23.21517636513862
170,23.21517636513862
171,23.21517636513862
172,23.21517636513862
173,23.21517636513862
174,23.21517636513862
175,23.21517636513862
176,23.21517636513862
177,23.21517636513862
178,23.21517636513862
179,23.21517636513862
180,23.21517636513862
181,23.21517636513862
182,23.187318153500456
183,23.117952485685702
184,23.117952485685702
185,23.090210942702875
186,23.00744645184164
187,23.00744645184164
188,23.00744645184164
